lon,lat,lampID,lampStatus
108.855302,34.173507,01010100010353,0
108.855571,34.173507,01010100010355,0
108.85584,34.173507,01010100010357,0
108.85611,34.173506,01010100010359,0
108.856378,34.173506,01010100010361,0
108.856647,34.173505,01010100010363,0
108.856917,34.173504,01010100010365,0
108.857186,34.173503,01010100010367,0
108.857455,34.173502,01010100010369,0
108.857725,34.173502,01010100010371,0
108.857994,34.173501,01010100010373,0
108.858263,34.1735,01010100010375,0
108.858531,34.173496,01010100010377,0
108.858801,34.173492,01010100010379,0
108.85907,34.173488,01010100010381,0
108.859339,34.173484,01010100010383,0
108.859608,34.173475,01010100010385,0
108.859877,34.173465,01010100010387,0
108.860146,34.173455,01010100010389,0
108.860415,34.173445,01010100010391,0
108.860684,34.173435,01010100010393,0
108.860952,34.173434,01010100010395,0
108.861221,34.173435,01010100010397,0
108.861491,34.173437,01010100010399,0
108.86176,34.173439,01010100010401,0
108.862029,34.173441,01010100010403,0
108.862297,34.173442,01010100010405,0
108.862567,34.173436,01010100010407,0
108.862836,34.17343,01010100010409,0
108.863105,34.173423,01010100010411,0
108.863374,34.173417,01010100010413,0
108.863643,34.173411,01010100010415,0
108.863912,34.173404,01010100010417,0
108.864182,34.173398,01010100010419,0
108.86445,34.173392,01010100010421,0
108.86472,34.173385,01010100010423,0
108.864989,34.173378,01010100010425,0
108.865258,34.173371,01010100010427,0
108.865527,34.173365,01010100010429,0
108.865796,34.173358,01010100010431,0
108.866065,34.173355,01010100010433,0
108.866334,34.173352,01010100010435,0
108.866603,34.173348,01010100010437,0
108.866872,34.173345,01010100010439,0
108.867141,34.173342,01010100010441,0
108.86741,34.173339,01010100010443,0
108.867679,34.173336,01010100010445,0
108.867948,34.173333,01010100010447,0
108.868218,34.17333,01010100010449,0
108.868487,34.173327,01010100010451,0
108.868755,34.173323,01010100010453,0
108.869024,34.173319,01010100010455,0
108.869293,34.173314,01010100010457,0
108.869562,34.173309,01010100010459,0
108.869832,34.173305,01010100010461,0
108.870101,34.1733,01010100010463,0
108.87037,34.173296,01010100010465,0
108.870638,34.173291,01010100010467,0
108.870907,34.173287,01010100010469,0
108.871177,34.173284,01010100010471,0
108.871446,34.17328,01010100010473,0
108.871715,34.173276,01010100010475,0
108.871983,34.17327,01010100010477,0
108.872252,34.173264,01010100010479,0
108.872521,34.173258,01010100010481,0
108.87279,34.173252,01010100010483,0
108.873059,34.173246,01010100010485,0
108.873328,34.173241,01010100010487,0
108.873597,34.173236,01010100010489,0
108.873866,34.173231,01010100010491,0
108.874135,34.173226,01010100010493,0
108.874404,34.173222,01010100010495,0
108.874673,34.173218,01010100010497,0
108.874942,34.173214,01010100010499,0
108.875211,34.17321,01010100010501,0
108.87548,34.173207,01010100010503,0
108.875748,34.173203,01010100010505,0
108.876017,34.1732,01010100010507,0
108.876286,34.173196,01010100010509,0
108.876555,34.173192,01010100010511,0
108.876824,34.173189,01010100010513,0
108.877093,34.173186,01010100010515,0
108.877362,34.173184,01010100010517,0
108.877631,34.173181,01010100010519,0
108.8779,34.173178,01010100010521,0
108.878169,34.173176,01010100010523,0
108.878437,34.173173,01010100010525,0
108.878706,34.173172,01010100010527,0
108.878975,34.173171,01010100010529,0
108.879244,34.17317,01010100010531,0
108.879514,34.173169,01010100010533,0
108.879783,34.173168,01010100010535,0
108.880052,34.173166,01010100010537,0
108.88032,34.173165,01010100010539,0
108.880589,34.173164,01010100010541,0
108.880858,34.173163,01010100010543,0
108.881127,34.173161,01010100010545,0
108.881396,34.17316,01010100010547,0
108.881665,34.173159,01010100010549,0
108.881934,34.173158,01010100010551,0
108.882202,34.173152,01010100010553,0
108.882471,34.173147,01010100010555,0
108.88274,34.173142,01010100010557,0
108.883009,34.173136,01010100010559,0
108.883278,34.173131,01010100010561,0
108.883547,34.173126,01010100010563,0
108.883815,34.173121,01010100010565,0
108.884084,34.173115,01010100010567,0
108.884353,34.17311,01010100010569,0
108.884622,34.173105,01010100010571,0
108.884891,34.1731,01010100010573,0
108.88516,34.173095,01010100010575,0
108.885429,34.17309,01010100010577,0
108.885698,34.173084,01010100010579,0
108.885966,34.173079,01010100010581,0
108.886235,34.173075,01010100010583,0
108.886504,34.173071,01010100010585,0
108.886773,34.173067,01010100010587,0
108.887042,34.173063,01010100010589,0
108.887311,34.173059,01010100010591,0
108.88758,34.173055,01010100010593,0
108.887849,34.173051,01010100010595,0
108.888118,34.173047,01010100010597,0
108.888386,34.173044,01010100010599,0
108.888655,34.173042,01010100010601,0
108.888924,34.17304,01010100010603,0
108.889193,34.173038,01010100010605,0
108.889462,34.173036,01010100010607,0
108.889731,34.173034,01010100010609,0
108.89,34.173032,01010100010611,0
108.890269,34.17303,01010100010613,0
108.890538,34.173029,01010100010615,0
108.890806,34.173026,01010100010617,0
108.891074,34.173022,01010100010619,0
108.891343,34.173018,01010100010621,0
108.891612,34.173014,01010100010623,0
108.891881,34.17301,01010100010625,0
108.89215,34.173006,01010100010627,0
108.892419,34.173003,01010100010629,0
108.892688,34.172999,01010100010631,0
108.892957,34.172995,01010100010633,0
108.893225,34.172991,01010100010635,0
108.893494,34.172986,01010100010637,0
108.893762,34.172981,01010100010639,0
108.894031,34.172976,01010100010641,0
108.8943,34.172971,01010100010643,0
108.894569,34.172966,01010100010645,0
108.894838,34.172961,01010100010647,0
108.895107,34.172956,01010100010649,0
108.895375,34.172951,01010100010651,0
108.895644,34.172947,01010100010653,0
108.895912,34.172944,01010100010655,0
108.896181,34.172942,01010100010657,0
108.89645,34.172939,01010100010659,0
108.896719,34.172936,01010100010661,0
108.896988,34.172933,01010100010663,0
108.897257,34.17293,01010100010665,0
108.897525,34.172927,01010100010667,0
108.897794,34.172924,01010100010669,0
108.898063,34.172922,01010100010671,0
108.898331,34.172918,01010100010673,0
108.8986,34.172914,01010100010675,0
108.898869,34.17291,01010100010677,0
108.899137,34.172906,01010100010679,0
108.899406,34.172902,01010100010681,0
108.899675,34.172898,01010100010683,0
108.899944,34.172894,01010100010685,0
108.900212,34.17289,01010100010687,0
108.900481,34.172886,01010100010689,0
108.900749,34.172882,01010100010691,0
108.901018,34.172878,01010100010693,0
108.901287,34.172874,01010100010695,0
108.901555,34.17287,01010100010697,0
108.901824,34.172867,01010100010699,0
108.902093,34.172863,01010100010701,0
108.902362,34.172859,01010100010703,0
108.90263,34.172855,01010100010705,0
108.902899,34.172851,01010100010707,0
108.903168,34.172847,01010100010709,0
108.903437,34.172844,01010100010711,0
108.903705,34.172839,01010100010713,0
108.903973,34.172833,01010100010715,0
108.904242,34.172827,01010100010717,0
108.904511,34.172821,01010100010719,0
108.904779,34.172815,01010100010721,0
108.905048,34.172809,01010100010723,0
108.905317,34.172802,01010100010725,0
108.905585,34.172796,01010100010727,0
108.905853,34.172796,01010100010729,0
108.906122,34.172796,01010100010731,0
108.906391,34.172796,01010100010733,0
108.906659,34.172795,01010100010735,0
108.906927,34.172799,01010100010737,0
108.907191,34.17285,01010100010739,0
108.907454,34.172901,01010100010741,0
108.907718,34.172952,01010100010743,0
108.907982,34.173003,01010100010745,0
108.908246,34.173054,01010100010747,0
108.908509,34.173108,01010100010749,0
108.908772,34.173161,01010100010751,0
108.909035,34.173215,01010100010753,0
108.909298,34.173268,01010100010755,0
108.909562,34.173322,01010100010757,0
108.909825,34.173376,01010100010759,0
108.910088,34.173429,01010100010761,0
108.910351,34.173483,01010100010763,0
108.910615,34.173534,01010100010765,0
108.910879,34.173585,01010100010767,0
108.911142,34.173636,01010100010769,0
108.911406,34.173687,01010100010771,0
108.91167,34.173737,01010100010773,0
108.911934,34.173788,01010100010775,0
108.912197,34.173839,01010100010777,0
108.912461,34.17389,01010100010779,0
108.912723,34.173943,01010100010781,0
108.912986,34.173997,01010100010783,0
108.913249,34.174052,01010100010785,0
108.913512,34.174104,01010100010787,0
108.913776,34.174155,01010100010789,0
108.914039,34.174206,01010100010791,0
108.914303,34.174258,01010100010793,0
108.914567,34.174306,01010100010795,0
108.914831,34.174352,01010100010797,0
108.915096,34.174397,01010100010799,0
108.915361,34.174443,01010100010801,0
108.915627,34.174468,01010100010803,0
108.915895,34.174489,01010100010805,0
108.916163,34.17451,01010100010807,0
108.91643,34.174531,01010100010809,0
108.916698,34.174547,01010100010811,0
108.916967,34.174545,01010100010813,0
108.917235,34.174543,01010100010815,0
108.917504,34.174541,01010100010817,0
108.917772,34.174538,01010100010819,0
108.91804,34.174531,01010100010821,0
108.918308,34.174516,01010100010823,0
108.918576,34.1745,01010100010825,0
108.918844,34.174485,01010100010827,0
108.919112,34.17447,01010100010829,0
108.91938,34.174455,01010100010831,0
108.919648,34.174439,01010100010833,0
108.919916,34.174427,01010100010835,0
108.920185,34.174416,01010100010837,0
108.920453,34.174405,01010100010839,0
108.920721,34.174393,01010100010841,0
108.920989,34.174382,01010100010843,0
108.921258,34.174371,01010100010845,0
108.921526,34.174359,01010100010847,0
108.921794,34.174354,01010100010849,0
108.922062,34.174351,01010100010851,0
108.922331,34.174348,01010100010853,0
108.922599,34.174346,01010100010855,0
108.922867,34.174338,01010100010857,0
108.923135,34.17433,01010100010859,0
108.923403,34.174322,01010100010861,0
108.923672,34.174314,01010100010863,0
108.92394,34.174306,01010100010865,0
108.924208,34.174297,01010100010867,0
108.924477,34.174289,01010100010869,0
108.924745,34.174281,01010100010871,0
108.925013,34.174269,01010100010873,0
108.925281,34.174257,01010100010875,0
108.925549,34.174245,01010100010877,0
108.925818,34.174233,01010100010879,0
108.926086,34.174221,01010100010881,0
108.926354,34.174208,01010100010883,0
108.926622,34.174196,01010100010885,0
108.92689,34.174184,01010100010887,0
108.927158,34.174172,01010100010889,0
108.927426,34.17416,01010100010891,0
108.927694,34.174148,01010100010893,0
108.927962,34.174135,01010100010895,0
108.92823,34.174122,01010100010897,0
108.928498,34.17411,01010100010899,0
108.928767,34.174097,01010100010901,0
108.929035,34.174084,01010100010903,0
108.929303,34.174072,01010100010905,0
108.929571,34.174059,01010100010907,0
108.929838,34.174049,01010100010909,0
108.930107,34.174042,01010100010911,0
108.930375,34.174034,01010100010913,0
108.930643,34.174027,01010100010915,0
108.930911,34.17402,01010100010917,0
108.931179,34.17402,01010100010919,0
108.931446,34.174044,01010100010921,0
108.931713,34.174067,01010100010923,0
108.931981,34.174091,01010100010925,0
108.932248,34.174114,01010100010927,0
108.932515,34.174138,01010100010929,0
108.932783,34.174162,01010100010931,0
108.933049,34.174189,01010100010933,0
108.933316,34.174216,01010100010935,0
108.933583,34.174244,01010100010937,0
108.93385,34.174271,01010100010939,0
108.934117,34.174299,01010100010941,0
108.934383,34.174326,01010100010943,0
108.93465,34.174354,01010100010945,0
108.934918,34.174357,01010100010947,0
108.935186,34.174359,01010100010949,0
108.935454,34.174361,01010100010951,0
108.935722,34.174363,01010100010953,0
108.935991,34.174365,01010100010955,0
108.936259,34.174368,01010100010957,0
108.936526,34.174371,01010100010959,0
108.936795,34.174377,01010100010961,0
108.937063,34.174382,01010100010963,0
108.937331,34.174388,01010100010965,0
108.937599,34.174394,01010100010967,0
108.937867,34.1744,01010100010969,0
108.938135,34.174405,01010100010971,0
108.938403,34.174411,01010100010973,0
108.938671,34.174418,01010100010975,0
108.938939,34.174424,01010100010977,0
108.939208,34.17443,01010100010979,0
108.939476,34.174436,01010100010981,0
108.939744,34.174442,01010100010983,0
108.940012,34.174448,01010100010985,0
108.807879,34.173707,01010100010002,0
108.808148,34.173707,01010100010004,0
108.808418,34.173708,01010100010006,0
108.808687,34.173708,01010100010008,0
108.808956,34.173709,01010100010010,0
108.809226,34.173709,01010100010012,0
108.809495,34.17371,01010100010014,0
108.809765,34.17371,01010100010016,0
108.810034,34.173711,01010100010018,0
108.810304,34.173711,01010100010020,0
108.810573,34.173712,01010100010022,0
108.810842,34.173711,01010100010024,0
108.811111,34.17371,01010100010026,0
108.81138,34.173709,01010100010028,0
108.81165,34.173708,01010100010030,0
108.811919,34.173707,01010100010032,0
108.812189,34.173706,01010100010034,0
108.812458,34.173705,01010100010036,0
108.812728,34.173704,01010100010038,0
108.812997,34.173702,01010100010040,0
108.813266,34.173701,01010100010042,0
108.813536,34.1737,01010100010044,0
108.813795,34.173662,01010100010046,0
108.814038,34.173558,01010100010048,0
108.814307,34.173561,01010100010050,0
108.814577,34.173564,01010100010052,0
108.814846,34.173566,01010100010054,0
108.815116,34.173569,01010100010056,0
108.815385,34.173572,01010100010058,0
108.815655,34.173575,01010100010060,0
108.815924,34.173577,01010100010062,0
108.816193,34.17358,01010100010064,0
108.816462,34.173578,01010100010066,0
108.816731,34.173575,01010100010068,0
108.817001,34.173573,01010100010070,0
108.81727,34.17357,01010100010072,0
108.81754,34.173568,01010100010074,0
108.817809,34.173565,01010100010076,0
108.818078,34.173564,01010100010078,0
108.818347,34.173562,01010100010080,0
108.818617,34.173561,01010100010082,0
108.818886,34.17356,01010100010084,0
108.819155,34.173558,01010100010086,0
108.819425,34.173557,01010100010088,0
108.819694,34.173555,01010100010090,0
108.819964,34.173554,01010100010092,0
108.820233,34.173553,01010100010094,0
108.820502,34.173551,01010100010096,0
108.820771,34.173549,01010100010098,0
108.821041,34.173547,01010100010100,0
108.82131,34.173546,01010100010102,0
108.82158,34.173544,01010100010104,0
108.821849,34.173542,01010100010106,0
108.822118,34.17354,01010100010108,0
108.822388,34.173538,01010100010110,0
108.822657,34.173537,01010100010112,0
108.822927,34.173535,01010100010114,0
108.823196,34.173533,01010100010116,0
108.823466,34.173531,01010100010118,0
108.823734,34.17353,01010100010120,0
108.824004,34.173528,01010100010122,0
108.824273,34.173526,01010100010124,0
108.824543,34.173524,01010100010126,0
108.824812,34.173522,01010100010128,0
108.825082,34.173521,01010100010130,0
108.825351,34.173519,01010100010132,0
108.82562,34.173517,01010100010134,0
108.82589,34.173515,01010100010136,0
108.826159,34.173514,01010100010138,0
108.826429,34.173512,01010100010140,0
108.826698,34.17351,01010100010142,0
108.826967,34.173508,01010100010144,0
108.827236,34.173507,01010100010146,0
108.827506,34.173505,01010100010148,0
108.827775,34.173504,01010100010150,0
108.828045,34.173502,01010100010152,0
108.828314,34.173501,01010100010154,0
108.828584,34.173499,01010100010156,0
108.828853,34.173497,01010100010158,0
108.829122,34.173496,01010100010160,0
108.829392,34.173494,01010100010162,0
108.829661,34.173493,01010100010164,0
108.829931,34.173491,01010100010166,0
108.8302,34.17349,01010100010168,0
108.830469,34.173486,01010100010170,0
108.830738,34.173481,01010100010172,0
108.831007,34.173476,01010100010174,0
108.831277,34.173471,01010100010176,0
108.831546,34.173467,01010100010178,0
108.831816,34.173462,01010100010180,0
108.832085,34.173457,01010100010182,0
108.832354,34.173452,01010100010184,0
108.832624,34.173447,01010100010186,0
108.832893,34.173443,01010100010188,0
108.833163,34.173438,01010100010190,0
108.833432,34.173433,01010100010192,0
108.833701,34.173428,01010100010194,0
108.833971,34.173425,01010100010196,0
108.83424,34.173424,01010100010198,0
108.834509,34.173423,01010100010200,0
108.834779,34.173422,01010100010202,0
108.835048,34.173421,01010100010204,0
108.835318,34.17342,01010100010206,0
108.835587,34.173419,01010100010208,0
108.835857,34.173418,01010100010210,0
108.836126,34.173417,01010100010212,0
108.836395,34.173415,01010100010214,0
108.836665,34.173414,01010100010216,0
108.836934,34.173413,01010100010218,0
108.837203,34.17341,01010100010220,0
108.837472,34.173404,01010100010222,0
108.837741,34.173398,01010100010224,0
108.838011,34.173392,01010100010226,0
108.83828,34.173386,01010100010228,0
108.83855,34.17338,01010100010230,0
108.838819,34.173374,01010100010232,0
108.839088,34.173368,01010100010234,0
108.839358,34.173362,01010100010236,0
108.839627,34.173356,01010100010238,0
108.839896,34.17335,01010100010240,0
108.840165,34.173343,01010100010242,0
108.840435,34.173335,01010100010244,0
108.840704,34.173328,01010100010246,0
108.840973,34.17332,01010100010248,0
108.841243,34.173313,01010100010250,0
108.841512,34.173305,01010100010252,0
108.841781,34.173298,01010100010254,0
108.842051,34.17329,01010100010256,0
108.84232,34.173283,01010100010258,0
108.842588,34.173278,01010100010260,0
108.842858,34.173273,01010100010262,0
108.843127,34.173269,01010100010264,0
108.843396,34.173265,01010100010266,0
108.843666,34.173261,01010100010268,0
108.843935,34.173257,01010100010270,0
108.844204,34.173253,01010100010272,0
108.844474,34.173249,01010100010274,0
108.844743,34.173245,01010100010276,0
108.845013,34.173241,01010100010278,0
108.845282,34.173237,01010100010280,0
108.845551,34.173233,01010100010282,0
108.84582,34.17323,01010100010284,0
108.846089,34.173227,01010100010286,0
108.846359,34.173225,01010100010288,0
108.846628,34.173222,01010100010290,0
108.846898,34.173219,01010100010292,0
108.847167,34.173216,01010100010294,0
108.847436,34.173213,01010100010296,0
108.847706,34.173211,01010100010298,0
108.847975,34.173208,01010100010300,0
108.848244,34.173205,01010100010302,0
108.848514,34.173202,01010100010304,0
108.848782,34.173196,01010100010306,0
108.849051,34.173189,01010100010308,0
108.849321,34.173183,01010100010310,0
108.84959,34.173176,01010100010312,0
108.849859,34.173169,01010100010314,0
108.850129,34.173162,01010100010316,0
108.850398,34.173156,01010100010318,0
108.850667,34.173149,01010100010320,0
108.850936,34.173142,01010100010322,0
108.851206,34.173135,01010100010324,0
108.851475,34.173132,01010100010326,0
108.851744,34.173128,01010100010328,0
108.852014,34.173125,01010100010330,0
108.852283,34.173121,01010100010332,0
108.852552,34.173118,01010100010334,0
108.852822,34.173115,01010100010336,0
108.853091,34.173111,01010100010338,0
108.85336,34.173108,01010100010340,0
108.853629,34.173104,01010100010342,0
108.853898,34.173101,01010100010344,0
108.854167,34.173097,01010100010346,0
108.854437,34.173094,01010100010348,0
108.854706,34.17309,01010100010350,0
108.854975,34.173087,01010100010352,0
108.855245,34.173083,01010100010354,0
108.855514,34.17308,01010100010356,0
108.855783,34.173076,01010100010358,0
108.856052,34.173073,01010100010360,0
108.856322,34.173069,01010100010362,0
108.856591,34.173065,01010100010364,0
108.85686,34.173062,01010100010366,0
108.857129,34.173059,01010100010368,0
108.857398,34.173055,01010100010370,0
108.857667,34.173052,01010100010372,0
108.857937,34.173048,01010100010374,0
108.858206,34.173045,01010100010376,0
108.858475,34.173042,01010100010378,0
108.858745,34.173038,01010100010380,0
108.859014,34.173035,01010100010382,0
108.859283,34.173032,01010100010384,0
108.859552,34.173028,01010100010386,0
108.859822,34.173025,01010100010388,0
108.860091,34.173021,01010100010390,0
108.86036,34.173018,01010100010392,0
108.860629,34.173014,01010100010394,0
108.860898,34.17301,01010100010396,0
108.861167,34.173005,01010100010398,0
108.861436,34.173001,01010100010400,0
108.861706,34.172996,01010100010402,0
108.861975,34.172991,01010100010404,0
108.862244,34.172987,01010100010406,0
108.862513,34.172982,01010100010408,0
108.862783,34.172978,01010100010410,0
108.863052,34.172973,01010100010412,0
108.863321,34.172969,01010100010414,0
108.86359,34.172964,01010100010416,0
108.863859,34.17296,01010100010418,0
108.864129,34.172955,01010100010420,0
108.864398,34.172951,01010100010422,0
108.864667,34.172946,01010100010424,0
108.864936,34.172941,01010100010426,0
108.865205,34.172936,01010100010428,0
108.865474,34.172932,01010100010430,0
108.865743,34.172927,01010100010432,0
108.866013,34.172922,01010100010434,0
108.866282,34.172917,01010100010436,0
108.866551,34.172912,01010100010438,0
108.86682,34.172908,01010100010440,0
108.867089,34.172903,01010100010442,0
108.867358,34.172898,01010100010444,0
108.867628,34.172893,01010100010446,0
108.867897,34.172888,01010100010448,0
108.868166,34.172883,01010100010450,0
108.868435,34.17288,01010100010452,0
108.868704,34.172876,01010100010454,0
108.868973,34.172872,01010100010456,0
108.869242,34.172868,01010100010458,0
108.869511,34.172864,01010100010460,0
108.869781,34.172861,01010100010462,0
108.87005,34.172857,01010100010464,0
108.870319,34.172853,01010100010466,0
108.870588,34.172849,01010100010468,0
108.870857,34.172845,01010100010470,0
108.871126,34.172842,01010100010472,0
108.871396,34.172838,01010100010474,0
108.871664,34.172834,01010100010476,0
108.871933,34.172832,01010100010478,0
108.872202,34.17283,01010100010480,0
108.872472,34.172828,01010100010482,0
108.872741,34.172826,01010100010484,0
108.87301,34.172824,01010100010486,0
108.873279,34.172822,01010100010488,0
108.873548,34.17282,01010100010490,0
108.873816,34.172818,01010100010492,0
108.874085,34.172817,01010100010494,0
108.874355,34.172816,01010100010496,0
108.874624,34.172815,01010100010498,0
108.874893,34.172814,01010100010500,0
108.875162,34.172813,01010100010502,0
108.875431,34.172812,01010100010504,0
108.8757,34.17281,01010100010506,0
108.875969,34.172809,01010100010508,0
108.876238,34.172808,01010100010510,0
108.876508,34.172807,01010100010512,0
108.876777,34.172806,01010100010514,0
108.877046,34.172805,01010100010516,0
108.877315,34.172804,01010100010518,0
108.877583,34.172801,01010100010520,0
108.877852,34.172797,01010100010522,0
108.878121,34.172794,01010100010524,0
108.87839,34.17279,01010100010526,0
108.878659,34.172787,01010100010528,0
108.878928,34.172783,01010100010530,0
108.879197,34.17278,01010100010532,0
108.879466,34.172776,01010100010534,0
108.879735,34.172773,01010100010536,0
108.880004,34.172769,01010100010538,0
108.880273,34.172765,01010100010540,0
108.880543,34.172762,01010100010542,0
108.880812,34.172758,01010100010544,0
108.881081,34.172755,01010100010546,0
108.881349,34.172752,01010100010548,0
108.881618,34.17275,01010100010550,0
108.881887,34.172747,01010100010552,0
108.882156,34.172745,01010100010554,0
108.882425,34.172742,01010100010556,0
108.882694,34.17274,01010100010558,0
108.882963,34.172738,01010100010560,0
108.883232,34.172735,01010100010562,0
108.883501,34.172733,01010100010564,0
