lon,lat,lampID,lampStatus
108.87702,34.176251,01010100020126,0
108.876883,34.17602,01010100020128,0
108.87673,34.175799,01010100020130,0
108.876577,34.175578,01010100020132,0
108.876424,34.175357,01010100020134,0
108.876271,34.175135,01010100020136,0
108.876118,34.174914,01010100020138,0
108.875958,34.174699,01010100020140,0
108.875788,34.174491,01010100020142,0
108.875617,34.174282,01010100020144,0
108.875445,34.174076,01010100020146,0
108.875257,34.173884,01010100020148,0
108.875068,34.173691,01010100020150,0
108.87488,34.173499,01010100020152,0
108.874692,34.173307,01010100020154,0
108.874498,34.173121,01010100020156,0
108.874298,34.172941,01010100020158,0
108.874097,34.172761,01010100020160,0
108.873897,34.172581,01010100020162,0
108.87369,34.172411,01010100020164,0
108.873473,34.172252,01010100020166,0
108.873256,34.172092,01010100020168,0
108.873039,34.171933,01010100020170,0
108.872822,34.171774,01010100020172,0
108.872605,34.171614,01010100020174,0
108.872388,34.171455,01010100020176,0
108.872158,34.171318,01010100020178,0
108.871925,34.171183,01010100020180,0
108.871692,34.171048,01010100020182,0
108.871459,34.170913,01010100020184,0
108.871226,34.170777,01010100020186,0
108.870994,34.170642,01010100020188,0
108.870761,34.170507,01010100020190,0
108.870528,34.170372,01010100020192,0
108.870293,34.170243,01010100020194,0
108.870056,34.170114,01010100020196,0
108.86982,34.169985,01010100020198,0
108.869584,34.169856,01010100020200,0
108.869348,34.169727,01010100020202,0
108.869111,34.169597,01010100020204,0
108.868875,34.169468,01010100020206,0
108.868639,34.169339,01010100020208,0
108.868402,34.16921,01010100020210,0
108.868166,34.169081,01010100020212,0
108.867933,34.168948,01010100020214,0
108.867699,34.168813,01010100020216,0
108.867466,34.168679,01010100020218,0
108.867233,34.168545,01010100020220,0
108.866999,34.16841,01010100020222,0
108.866766,34.168276,01010100020224,0
108.866533,34.168141,01010100020226,0
108.866299,34.168007,01010100020228,0
108.866066,34.167873,01010100020230,0
108.865833,34.167738,01010100020232,0
108.865599,34.167604,01010100020234,0
108.865369,34.167465,01010100020236,0
108.865144,34.167317,01010100020238,0
108.864919,34.16717,01010100020240,0
108.864694,34.167023,01010100020242,0
108.864468,34.166875,01010100020244,0
108.864243,34.166728,01010100020246,0
108.86402,34.166579,01010100020248,0
108.863806,34.166415,01010100020250,0
108.863593,34.16625,01010100020252,0
108.863379,34.166086,01010100020254,0
108.863166,34.165922,01010100020256,0
108.862952,34.165758,01010100020258,0
108.862739,34.165594,01010100020260,0
108.862525,34.16543,01010100020262,0
108.862312,34.165265,01010100020264,0
108.862115,34.165083,01010100020266,0
108.861918,34.164899,01010100020268,0
108.861721,34.164716,01010100020270,0
108.861525,34.164532,01010100020272,0
108.861328,34.164348,01010100020274,0
108.861131,34.164164,01010100020276,0
108.860934,34.163981,01010100020278,0
108.860737,34.163797,01010100020280,0
108.86054,34.163613,01010100020282,0
108.860343,34.163429,01010100020284,0
108.860147,34.163246,01010100020286,0
108.85995,34.163062,01010100020288,0
108.859753,34.162878,01010100020290,0
108.859574,34.162678,01010100020292,0
108.859396,34.162476,01010100020294,0
108.859218,34.162274,01010100020296,0
108.85904,34.162072,01010100020298,0
108.858862,34.16187,01010100020300,0
108.858684,34.161668,01010100020302,0
108.858506,34.161466,01010100020304,0
108.858345,34.161251,01010100020306,0
108.858185,34.161034,01010100020308,0
108.858026,34.160817,01010100020310,0
108.857866,34.1606,01010100020312,0
108.857707,34.160383,01010100020314,0
108.857547,34.160166,01010100020316,0
108.857388,34.159949,01010100020318,0
108.857228,34.159732,01010100020320,0
108.857088,34.159504,01010100020322,0
108.856948,34.159274,01010100020324,0
108.856808,34.159043,01010100020326,0
108.856669,34.158813,01010100020328,0
108.856529,34.158583,01010100020330,0
108.856389,34.158353,01010100020332,0
108.856249,34.158123,01010100020334,0
108.85611,34.157893,01010100020336,0
108.855993,34.157651,01010100020338,0
108.855879,34.157407,01010100020340,0
108.855765,34.157163,01010100020342,0
108.855651,34.15692,01010100020344,0
108.855537,34.156676,01010100020346,0
108.855423,34.156432,01010100020348,0
108.855309,34.156188,01010100020350,0
108.855195,34.155944,01010100020352,0
108.855081,34.155701,01010100020354,0
108.854967,34.155457,01010100020356,0
108.854853,34.155213,01010100020358,0
108.854744,34.154968,01010100020360,0
